year;localidad;tipo_de_violencia;sexo;no_casos;poblacion;tasa_por_100000
2012;kennedy;Emocional;Total general;2641.0;1030623;256.3
2012;fontibon;Emocional;Total general;972.0;353859;274.7
2012;engativa;Emocional;Total general;2867.0;851299;336.8
2012;suba;Emocional;Total general;2828.0;1094488;258.4
2012;barrios unidos;Emocional;Total general;378.0;234948;160.9
2012;teusaquillo;Emocional;Total general;177.0;147933;119.6
2012;los martires;Emocional;Total general;471.0;98209;479.6
2012;antonio narino;Emocional;Total general;281.0;108457;259.1
2012;puente aranda;Emocional;Total general;640.0;258212;247.9
2012;la candelaria;Emocional;Total general;95.0;24160;393.2
2012;rafael uribe uribe;Emocional;Total general;1862.0;377272;493.5
2012;ciudad bolivar;Emocional;Total general;2887.0;651586;443.1
2012;sumapaz;Emocional;Total general;170.0;6296;2700.1
2012;distrito;Emocional;Total general;29379.0;7571345;388.0
2012;usaquen;Física;Total general;460.0;479830;95.9
2012;chapinero;Física;Total general;62.0;135160;45.9
2012;santa fe;Física;Total general;136.0;109955;123.7
2012;san cristobal;Física;Total general;485.0;409257;118.5
2012;usme;Física;Total general;298.0;400686;74.4
2012;tunjuelito;Física;Total general;195.0;201593;96.7
2012;bosa;Física;Total general;751.0;597522;125.7
2012;kennedy;Física;Total general;661.0;1030623;64.1
2012;fontibon;Física;Total general;332.0;353859;93.8
2012;engativa;Física;Total general;710.0;851299;83.4
2012;suba;Física;Total general;716.0;1094488;65.4
2012;barrios unidos;Física;Total general;89.0;234948;37.9
2012;teusaquillo;Física;Total general;64.0;147933;43.3
2012;los martires;Física;Total general;147.0;98209;149.7
2012;antonio narino;Física;Total general;59.0;108457;54.4
2012;puente aranda;Física;Total general;189.0;258212;73.2
2012;la candelaria;Física;Total general;19.0;24160;78.6
2012;rafael uribe uribe;Física;Total general;502.0;377272;133.1
2012;ciudad bolivar;Física;Total general;565.0;651586;86.7
2012;sumapaz;Física;Total general;24.0;6296;381.2
2012;distrito;Física;Total general;6616.0;7571345;87.4
2012;usaquen;Sexual;Total general;161.0;479830;33.6
2012;chapinero;Sexual;Total general;26.0;135160;19.2
2012;santa fe;Sexual;Total general;72.0;109955;65.5
2012;san cristobal;Sexual;Total general;238.0;409257;58.2
2012;usme;Sexual;Total general;246.0;400686;61.4
2012;tunjuelito;Sexual;Total general;71.0;201593;35.2
2012;bosa;Sexual;Total general;588.0;597522;98.4
2012;kennedy;Sexual;Total general;437.0;1030623;42.4
2012;fontibon;Sexual;Total general;199.0;353859;56.2
2012;engativa;Sexual;Total general;302.0;851299;35.5
2012;suba;Sexual;Total general;287.0;1094488;26.2
2012;barrios unidos;Sexual;Total general;39.0;234948;16.6
2012;teusaquillo;Sexual;Total general;22.0;147933;14.9
2012;los martires;Sexual;Total general;53.0;98209;54.0
2012;antonio narino;Sexual;Total general;39.0;108457;36.0
2012;puente aranda;Sexual;Total general;124.0;258212;48.0
2012;la candelaria;Sexual;Total general;12.0;24160;49.7
2012;rafael uribe uribe;Sexual;Total general;281.0;377272;74.5
2012;ciudad bolivar;Sexual;Total general;287.0;651586;44.0
2012;sumapaz;Sexual;Total general;3.0;6296;47.6
2012;distrito;Sexual;Total general;3563.0;7571345;47.1
2012;usaquen;Económica;Total general;330.0;479830;68.8
2012;chapinero;Económica;Total general;35.0;135160;25.9
2012;santa fe;Económica;Total general;31.0;109955;28.2
2012;san cristobal;Económica;Total general;46.0;409257;11.2
2012;usme;Económica;Total general;71.0;400686;17.7
2012;tunjuelito;Económica;Total general;9.0;201593;4.5
2012;bosa;Económica;Total general;197.0;597522;33.0
2012;kennedy;Económica;Total general;105.0;1030623;10.2
2012;fontibon;Económica;Total general;64.0;353859;18.1
2012;engativa;Económica;Total general;407.0;851299;47.8
2012;suba;Económica;Total general;210.0;1094488;19.2
2012;barrios unidos;Económica;Total general;30.0;234948;12.8
2012;teusaquillo;Económica;Total general;15.0;147933;10.1
2012;los martires;Económica;Total general;27.0;98209;27.5
2012;antonio narino;Económica;Total general;11.0;108457;10.1
2012;puente aranda;Económica;Total general;13.0;258212;5.0
2012;la candelaria;Económica;Total general;9.0;24160;37.3
2012;rafael uribe uribe;Económica;Total general;84.0;377272;22.3
2012;ciudad bolivar;Económica;Total general;102.0;651586;15.7
2012;sumapaz;Económica;Total general;26.0;6296;413.0
2012;distrito;Económica;Total general;1858.0;7571345;24.5
2012;usaquen;Negligencia ;Total general;645.0;479830;134.4
2012;chapinero;Negligencia ;Total general;140.0;135160;103.6
2012;santa fe;Negligencia ;Total general;350.0;109955;318.3
2012;san cristobal;Negligencia ;Total general;1234.0;409257;301.5
2012;usme;Negligencia ;Total general;1552.0;400686;387.3
2012;tunjuelito;Negligencia ;Total general;203.0;201593;100.7
2012;bosa;Negligencia ;Total general;1763.0;597522;295.1
2012;kennedy;Negligencia ;Total general;1298.0;1030623;125.9
2012;fontibon;Negligencia ;Total general;352.0;353859;99.5
2012;engativa;Negligencia ;Total general;1590.0;851299;186.8
2012;suba;Negligencia ;Total general;1703.0;1094488;155.6
2012;barrios unidos;Negligencia ;Total general;161.0;234948;68.5
2012;teusaquillo;Negligencia ;Total general;65.0;147933;43.9
2012;los martires;Negligencia ;Total general;231.0;98209;235.2
2012;antonio narino;Negligencia ;Total general;145.0;108457;133.7
2012;puente aranda;Negligencia ;Total general;337.0;258212;130.5
2012;la candelaria;Negligencia ;Total general;47.0;24160;194.5
2012;rafael uribe uribe;Negligencia ;Total general;695.0;377272;184.2
2012;ciudad bolivar;Negligencia ;Total general;1718.0;651586;263.7
2012;sumapaz;Negligencia ;Total general;55.0;6296;873.6
2012;distrito;Negligencia ;Total general;14615.0;7571345;193.0
2012;usaquen;Abandono;Total general;129.0;479830;26.9
2012;chapinero;Abandono;Total general;22.0;135160;16.3
2012;santa fe;Abandono;Total general;48.0;109955;43.7
2012;san cristobal;Abandono;Total general;195.0;409257;47.6
2012;usme;Abandono;Total general;142.0;400686;35.4
2012;tunjuelito;Abandono;Total general;19.0;201593;9.4
2012;bosa;Abandono;Total general;319.0;597522;53.4
2012;kennedy;Abandono;Total general;152.0;1030623;14.7
2012;fontibon;Abandono;Total general;109.0;353859;30.8
2012;engativa;Abandono;Total general;304.0;851299;35.7
2012;suba;Abandono;Total general;212.0;1094488;19.4
2012;barrios unidos;Abandono;Total general;46.0;234948;19.6
2012;teusaquillo;Abandono;Total general;19.0;147933;12.8
2012;los martires;Abandono;Total general;35.0;98209;35.6
2012;antonio narino;Abandono;Total general;19.0;108457;17.5
2012;puente aranda;Abandono;Total general;52.0;258212;20.1
2012;la candelaria;Abandono;Total general;13.0;24160;53.8
2012;rafael uribe uribe;Abandono;Total general;124.0;377272;32.9
2012;ciudad bolivar;Abandono;Total general;212.0;651586;32.5
2012;sumapaz;Abandono;Total general;20.0;6296;317.7
2012;distrito;Abandono;Total general;2236.0;7571345;29.5
2013;usaquen;Emocional;Total general;2609.0;484764;538.2
2013;chapinero;Emocional;Total general;291.0;136352;213.4
2013;santa fe;Emocional;Total general;506.0;109945;460.2
2013;san cristobal;Emocional;Total general;2612.0;408477;639.4
2013;usme;Emocional;Total general;2800.0;415898;673.2
2013;tunjuelito;Emocional;Total general;676.0;201230;335.9
2013;bosa;Emocional;Total general;4729.0;612754;771.8
2013;kennedy;Emocional;Total general;2672.0;1042080;256.4
2013;fontibon;Emocional;Total general;944.0;362167;260.7
2013;engativa;Emocional;Total general;2950.0;858935;343.4
2013;suba;Emocional;Total general;2850.0;1120342;254.4
2013;barrios unidos;Emocional;Total general;457.0;236433;193.3
2013;teusaquillo;Emocional;Total general;191.0;149166;128.0
2013;los martires;Emocional;Total general;435.0;98450;441.8
2013;antonio narino;Emocional;Total general;297.0;108607;273.5
2013;puente aranda;Emocional;Total general;612.0;258102;237.1
2013;la candelaria;Emocional;Total general;81.0;24160;335.3
2013;rafael uribe uribe;Emocional;Total general;1640.0;376767;435.3
2013;ciudad bolivar;Emocional;Total general;2548.0;663397;384.1
2013;sumapaz;Emocional;Total general;193.0;6340;3044.2
2013;distrito;Emocional;Total general;30093.0;7674366;392.1
2013;usaquen;Física;Total general;377.0;484764;77.8
2013;chapinero;Física;Total general;84.0;136352;61.6
2013;santa fe;Física;Total general;138.0;109945;125.5
2013;san cristobal;Física;Total general;886.0;408477;216.9
2013;usme;Física;Total general;512.0;415898;123.1
2013;tunjuelito;Física;Total general;197.0;201230;97.9
2013;bosa;Física;Total general;1099.0;612754;179.4
2013;kennedy;Física;Total general;770.0;1042080;73.9
2013;fontibon;Física;Total general;319.0;362167;88.1
2013;engativa;Física;Total general;688.0;858935;80.1
2013;suba;Física;Total general;752.0;1120342;67.1
2013;barrios unidos;Física;Total general;116.0;236433;49.1
2013;teusaquillo;Física;Total general;63.0;149166;42.2
2013;los martires;Física;Total general;157.0;98450;159.5
2013;antonio narino;Física;Total general;95.0;108607;87.5
2013;puente aranda;Física;Total general;203.0;258102;78.7
2013;la candelaria;Física;Total general;27.0;24160;111.8
2013;rafael uribe uribe;Física;Total general;539.0;376767;143.1
2013;ciudad bolivar;Física;Total general;654.0;663397;98.6
2013;sumapaz;Física;Total general;56.0;6340;883.3
2013;distrito;Física;Total general;7732.0;7674366;100.8
2013;usaquen;Sexual;Total general;171.0;484764;35.3
2013;chapinero;Sexual;Total general;25.0;136352;18.3
2013;santa fe;Sexual;Total general;67.0;109945;60.9
2013;san cristobal;Sexual;Total general;366.0;408477;89.6
2013;usme;Sexual;Total general;353.0;415898;84.9
2013;tunjuelito;Sexual;Total general;82.0;201230;40.7
2013;bosa;Sexual;Total general;843.0;612754;137.6
2013;kennedy;Sexual;Total general;500.0;1042080;48.0
2013;fontibon;Sexual;Total general;189.0;362167;52.2
2013;engativa;Sexual;Total general;332.0;858935;38.7
2013;suba;Sexual;Total general;395.0;1120342;35.3
2013;barrios unidos;Sexual;Total general;55.0;236433;23.3
2013;teusaquillo;Sexual;Total general;35.0;149166;23.5
2013;los martires;Sexual;Total general;66.0;98450;67.0
2013;antonio narino;Sexual;Total general;62.0;108607;57.1
2013;puente aranda;Sexual;Total general;99.0;258102;38.4
2013;la candelaria;Sexual;Total general;12.0;24160;49.7
2013;rafael uribe uribe;Sexual;Total general;276.0;376767;73.3
2013;ciudad bolivar;Sexual;Total general;396.0;663397;59.7
2013;sumapaz;Sexual;Total general;4.0;6340;63.1
2013;distrito;Sexual;Total general;4328.0;7674366;56.4
2013;usaquen;Económica;Total general;258.0;484764;53.2
2013;chapinero;Económica;Total general;35.0;136352;25.7
2013;santa fe;Económica;Total general;28.0;109945;25.5
2013;san cristobal;Económica;Total general;101.0;408477;24.7
2013;usme;Económica;Total general;58.0;415898;13.9
2013;tunjuelito;Económica;Total general;7.0;201230;3.5
2013;bosa;Económica;Total general;173.0;612754;28.2
2013;kennedy;Económica;Total general;78.0;1042080;7.5
2013;fontibon;Económica;Total general;40.0;362167;11.0
2013;engativa;Económica;Total general;80.0;858935;9.3
2013;suba;Económica;Total general;169.0;1120342;15.1
2013;barrios unidos;Económica;Total general;49.0;236433;20.7
2013;teusaquillo;Económica;Total general;16.0;149166;10.7
2013;los martires;Económica;Total general;26.0;98450;26.4
2013;antonio narino;Económica;Total general;14.0;108607;12.9
2013;puente aranda;Económica;Total general;28.0;258102;10.8
2013;la candelaria;Económica;Total general;4.0;24160;16.6
2013;rafael uribe uribe;Económica;Total general;78.0;376767;20.7
2013;ciudad bolivar;Económica;Total general;56.0;663397;8.4
2013;sumapaz;Económica;Total general;6.0;6340;94.6
2013;distrito;Económica;Total general;1304.0;7674366;17.0
2013;usaquen;Negligencia ;Total general;681.0;484764;140.5
2013;chapinero;Negligencia ;Total general;161.0;136352;118.1
2013;santa fe;Negligencia ;Total general;236.0;109945;214.7
2013;san cristobal;Negligencia ;Total general;1381.0;408477;338.1
2013;usme;Negligencia ;Total general;1786.0;415898;429.4
2013;tunjuelito;Negligencia ;Total general;272.0;201230;135.2
2013;bosa;Negligencia ;Total general;1695.0;612754;276.6
2013;kennedy;Negligencia ;Total general;1375.0;1042080;131.9
2013;fontibon;Negligencia ;Total general;365.0;362167;100.8
2013;engativa;Negligencia ;Total general;1617.0;858935;188.3
2013;suba;Negligencia ;Total general;1482.0;1120342;132.3
2013;barrios unidos;Negligencia ;Total general;231.0;236433;97.7
2013;teusaquillo;Negligencia ;Total general;77.0;149166;51.6
2013;los martires;Negligencia ;Total general;173.0;98450;175.7
2013;antonio narino;Negligencia ;Total general;108.0;108607;99.4
2013;puente aranda;Negligencia ;Total general;274.0;258102;106.2
2013;la candelaria;Negligencia ;Total general;34.0;24160;140.7
2013;rafael uribe uribe;Negligencia ;Total general;635.0;376767;168.5
2013;ciudad bolivar;Negligencia ;Total general;1079.0;663397;162.6
2013;sumapaz;Negligencia ;Total general;40.0;6340;630.9
2013;distrito;Negligencia ;Total general;13702.0;7674366;178.5
2013;usaquen;Abandono;Total general;87.0;484764;17.9
2013;chapinero;Abandono;Total general;19.0;136352;13.9
2013;santa fe;Abandono;Total general;40.0;109945;36.4
2013;san cristobal;Abandono;Total general;290.0;408477;71.0
2013;usme;Abandono;Total general;191.0;415898;45.9
2013;tunjuelito;Abandono;Total general;16.0;201230;8.0
2013;bosa;Abandono;Total general;239.0;612754;39.0
2013;kennedy;Abandono;Total general;170.0;1042080;16.3
2013;fontibon;Abandono;Total general;76.0;362167;21.0
2013;engativa;Abandono;Total general;185.0;858935;21.5
2013;suba;Abandono;Total general;171.0;1120342;15.3
2013;barrios unidos;Abandono;Total general;43.0;236433;18.2
2013;teusaquillo;Abandono;Total general;17.0;149166;11.4
2013;los martires;Abandono;Total general;28.0;98450;28.4
2013;antonio narino;Abandono;Total general;17.0;108607;15.7
2013;puente aranda;Abandono;Total general;46.0;258102;17.8
2013;la candelaria;Abandono;Total general;6.0;24160;24.8
2013;rafael uribe uribe;Abandono;Total general;120.0;376767;31.8
2013;ciudad bolivar;Abandono;Total general;141.0;663397;21.3
2013;sumapaz;Abandono;Total general;16.0;6340;252.4
2013;distrito;Abandono;Total general;1918.0;7674366;25.0
2014;usaquen;Emocional;Total general;2760.0;489526;563.8
2014;chapinero;Emocional;Total general;334.0;137281;243.3
2014;santa fe;Emocional;Total general;619.0;109974;562.9
2014;san cristobal;Emocional;Total general;3075.0;407416;754.8
2014;usme;Emocional;Total general;3105.0;427090;727.0
2014;tunjuelito;Emocional;Total general;738.0;200725;367.7
2014;bosa;Emocional;Total general;5243.0;629066;833.5
2014;kennedy;Emocional;Total general;3287.0;1054850;311.6
2014;fontibon;Emocional;Total general;1335.0;370976;359.9
2014;engativa;Emocional;Total general;2497.0;866719;288.1
2014;suba;Emocional;Total general;3180.0;1146985;277.2
2014;barrios unidos;Emocional;Total general;595.0;238380;249.6
2014;teusaquillo;Emocional;Total general;202.0;150236;134.5
2014;los martires;Emocional;Total general;442.0;98637;448.1
2014;antonio narino;Emocional;Total general;372.0;108766;342.0
2014;puente aranda;Emocional;Total general;617.0;258154;239.0
2014;la candelaria;Emocional;Total general;94.0;24140;389.4
2014;rafael uribe uribe;Emocional;Total general;1802.0;376060;479.2
2014;ciudad bolivar;Emocional;Total general;2967.0;675471;439.2
2014;sumapaz;Emocional;Total general;173.0;6393;2706.1
2014;distrito;Emocional;Total general;33437.0;7776845;430.0
2014;usaquen;Física;Total general;576.0;489526;117.7
2014;chapinero;Física;Total general;89.0;137281;64.8
2014;santa fe;Física;Total general;200.0;109974;181.9
2014;san cristobal;Física;Total general;954.0;407416;234.2
2014;usme;Física;Total general;437.0;427090;102.3
2014;tunjuelito;Física;Total general;171.0;200725;85.2
2014;bosa;Física;Total general;1314.0;629066;208.9
2014;kennedy;Física;Total general;837.0;1054850;79.3
2014;fontibon;Física;Total general;390.0;370976;105.1
2014;engativa;Física;Total general;805.0;866719;92.9
2014;suba;Física;Total general;869.0;1146985;75.8
2014;barrios unidos;Física;Total general;142.0;238380;59.6
2014;teusaquillo;Física;Total general;78.0;150236;51.9
2014;los martires;Física;Total general;126.0;98637;127.7
2014;antonio narino;Física;Total general;140.0;108766;128.7
2014;puente aranda;Física;Total general;180.0;258154;69.7
2014;la candelaria;Física;Total general;33.0;24140;136.7
2014;rafael uribe uribe;Física;Total general;760.0;376060;202.1
2014;ciudad bolivar;Física;Total general;956.0;675471;141.5
2014;sumapaz;Física;Total general;38.0;6393;594.4
2014;distrito;Física;Total general;9095.0;7776845;116.9
2014;usaquen;Sexual;Total general;197.0;489526;40.2
2014;chapinero;Sexual;Total general;41.0;137281;29.9
2014;santa fe;Sexual;Total general;75.0;109974;68.2
2014;san cristobal;Sexual;Total general;371.0;407416;91.1
2014;usme;Sexual;Total general;372.0;427090;87.1
2014;tunjuelito;Sexual;Total general;55.0;200725;27.4
2014;bosa;Sexual;Total general;1042.0;629066;165.6
2014;kennedy;Sexual;Total general;559.0;1054850;53.0
2014;fontibon;Sexual;Total general;173.0;370976;46.6
2014;engativa;Sexual;Total general;378.0;866719;43.6
2014;suba;Sexual;Total general;446.0;1146985;38.9
2014;barrios unidos;Sexual;Total general;40.0;238380;16.8
2014;teusaquillo;Sexual;Total general;26.0;150236;17.3
2014;los martires;Sexual;Total general;74.0;98637;75.0
2014;antonio narino;Sexual;Total general;56.0;108766;51.5
2014;puente aranda;Sexual;Total general;132.0;258154;51.1
2014;la candelaria;Sexual;Total general;13.0;24140;53.9
2014;rafael uribe uribe;Sexual;Total general;315.0;376060;83.8
2014;ciudad bolivar;Sexual;Total general;563.0;675471;83.3
2014;sumapaz;Sexual;Total general;4.0;6393;62.6
2014;distrito;Sexual;Total general;4932.0;7776845;63.4
2014;usaquen;Económica;Total general;511.0;489526;104.4
2014;chapinero;Económica;Total general;71.0;137281;51.7
2014;santa fe;Económica;Total general;17.0;109974;15.5
2014;san cristobal;Económica;Total general;136.0;407416;33.4
2014;usme;Económica;Total general;31.0;427090;7.3
2014;tunjuelito;Económica;Total general;5.0;200725;2.5
2014;bosa;Económica;Total general;170.0;629066;27.0
2014;kennedy;Económica;Total general;94.0;1054850;8.9
2014;fontibon;Económica;Total general;77.0;370976;20.8
2014;engativa;Económica;Total general;136.0;866719;15.7
2014;suba;Económica;Total general;93.0;1146985;8.1
2014;barrios unidos;Económica;Total general;130.0;238380;54.5
2014;teusaquillo;Económica;Total general;22.0;150236;14.6
2014;los martires;Económica;Total general;7.0;98637;7.1
2014;antonio narino;Económica;Total general;27.0;108766;24.8
2014;puente aranda;Económica;Total general;14.0;258154;5.4
2014;la candelaria;Económica;Total general;2.0;24140;8.3
2014;rafael uribe uribe;Económica;Total general;131.0;376060;34.8
2014;ciudad bolivar;Económica;Total general;193.0;675471;28.6
2014;sumapaz;Económica;Total general;8.0;6393;125.1
2014;distrito;Económica;Total general;1875.0;7776845;24.1
2014;usaquen;Negligencia ;Total general;796.0;489526;162.6
2014;chapinero;Negligencia ;Total general;158.0;137281;115.1
2014;santa fe;Negligencia ;Total general;256.0;109974;232.8
2014;san cristobal;Negligencia ;Total general;1699.0;407416;417.0
2014;usme;Negligencia ;Total general;2042.0;427090;478.1
2014;tunjuelito;Negligencia ;Total general;346.0;200725;172.4
2014;bosa;Negligencia ;Total general;1540.0;629066;244.8
2014;kennedy;Negligencia ;Total general;1894.0;1054850;179.6
2014;fontibon;Negligencia ;Total general;388.0;370976;104.6
2014;engativa;Negligencia ;Total general;1310.0;866719;151.1
2014;suba;Negligencia ;Total general;1631.0;1146985;142.2
2014;barrios unidos;Negligencia ;Total general;296.0;238380;124.2
2014;teusaquillo;Negligencia ;Total general;68.0;150236;45.3
2014;los martires;Negligencia ;Total general;139.0;98637;140.9
2014;antonio narino;Negligencia ;Total general;158.0;108766;145.3
2014;puente aranda;Negligencia ;Total general;243.0;258154;94.1
2014;la candelaria;Negligencia ;Total general;25.0;24140;103.6
2014;rafael uribe uribe;Negligencia ;Total general;825.0;376060;219.4
2014;ciudad bolivar;Negligencia ;Total general;1457.0;675471;215.7
2014;sumapaz;Negligencia ;Total general;58.0;6393;907.2
2014;distrito;Negligencia ;Total general;15329.0;7776845;197.1
2014;usaquen;Abandono;Total general;118.0;489526;24.1
2014;chapinero;Abandono;Total general;51.0;137281;37.2
2014;santa fe;Abandono;Total general;31.0;109974;28.2
2014;san cristobal;Abandono;Total general;326.0;407416;80.0
2014;usme;Abandono;Total general;82.0;427090;19.2
2014;tunjuelito;Abandono;Total general;21.0;200725;10.5
2014;bosa;Abandono;Total general;244.0;629066;38.8
2014;kennedy;Abandono;Total general;185.0;1054850;17.5
2014;fontibon;Abandono;Total general;63.0;370976;17.0
2014;engativa;Abandono;Total general;165.0;866719;19.0
2014;suba;Abandono;Total general;164.0;1146985;14.3
2014;barrios unidos;Abandono;Total general;65.0;238380;27.3
2014;teusaquillo;Abandono;Total general;17.0;150236;11.3
2014;los martires;Abandono;Total general;16.0;98637;16.2
2014;antonio narino;Abandono;Total general;29.0;108766;26.7
2014;puente aranda;Abandono;Total general;35.0;258154;13.6
2014;la candelaria;Abandono;Total general;2.0;24140;8.3
2014;rafael uribe uribe;Abandono;Total general;143.0;376060;38.0
2014;ciudad bolivar;Abandono;Total general;274.0;675471;40.6
2014;sumapaz;Abandono;Total general;18.0;6393;281.6
2014;distrito;Abandono;Total general;2049.0;7776845;26.3
2015;usaquen;Emocional;Total general;2798.0;494066;566.3
2015;chapinero;Emocional;Total general;421.0;137870;305.4
2015;santa fe;Emocional;Total general;637.0;110053;578.8
2015;san cristobal;Emocional;Total general;2884.0;406025;710.3
2015;usme;Emocional;Total general;2944.0;432724;680.3
2015;tunjuelito;Emocional;Total general;626.0;200048;312.9
2015;bosa;Emocional;Total general;5225.0;646833;807.8
